122.274356,"FMSInfo",null,0,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,null,null,null,null,null,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
137.082753,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,null,null,null,null,null,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.823568,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.959999999999959;4.959999999999937;2.959999999999981],3.959999999999959,4.959999999999937,2.959999999999981,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.843305,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.969999999999959;4.959999999999937;2.959999999999981],3.969999999999959,4.959999999999937,2.959999999999981,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.862709,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.969999999999959;4.969999999999937;2.959999999999981],3.969999999999959,4.969999999999937,2.959999999999981,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.883727,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.969999999999959;4.969999999999937;2.9699999999999807],3.969999999999959,4.969999999999937,2.9699999999999807,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.903673,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9799999999999587;4.969999999999937;2.9699999999999807],3.9799999999999587,4.969999999999937,2.9699999999999807,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.92287,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9799999999999587;4.9799999999999365;2.9699999999999807],3.9799999999999587,4.9799999999999365,2.9699999999999807,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.942422,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9799999999999587;4.9799999999999365;2.9799999999999804],3.9799999999999587,4.9799999999999365,2.9799999999999804,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.962485,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9899999999999585;4.9799999999999365;2.9799999999999804],3.9899999999999585,4.9799999999999365,2.9799999999999804,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
154.983122,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9899999999999585;4.989999999999936;2.9799999999999804],3.9899999999999585,4.989999999999936,2.9799999999999804,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.002532,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9899999999999585;4.989999999999936;2.9899999999999802],3.9899999999999585,4.989999999999936,2.9899999999999802,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.022477,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9999999999999583;4.989999999999936;2.9899999999999802],3.9999999999999583,4.989999999999936,2.9899999999999802,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.041977,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9999999999999583;4.999999999999936;2.9899999999999802],3.9999999999999583,4.999999999999936,2.9899999999999802,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.062743,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[3.9999999999999583;4.999999999999936;2.99999999999998],3.9999999999999583,4.999999999999936,2.99999999999998,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.083592,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.009999999999958;4.999999999999936;2.99999999999998],4.009999999999958,4.999999999999936,2.99999999999998,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.103648,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.009999999999958;5.009999999999936;2.99999999999998],4.009999999999958,5.009999999999936,2.99999999999998,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.122638,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.009999999999958;5.009999999999936;3.00999999999998],4.009999999999958,5.009999999999936,3.00999999999998,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.143629,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.019999999999958;5.009999999999936;3.00999999999998],4.019999999999958,5.009999999999936,3.00999999999998,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.162701,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.019999999999958;5.019999999999936;3.00999999999998],4.019999999999958,5.019999999999936,3.00999999999998,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.183646,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.019999999999958;5.019999999999936;3.0199999999999796],4.019999999999958,5.019999999999936,3.0199999999999796,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.203305,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.029999999999958;5.019999999999936;3.0199999999999796],4.029999999999958,5.019999999999936,3.0199999999999796,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.222294,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.029999999999958;5.029999999999935;3.0199999999999796],4.029999999999958,5.029999999999935,3.0199999999999796,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.244058,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.029999999999958;5.029999999999935;3.0299999999999794],4.029999999999958,5.029999999999935,3.0299999999999794,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.263436,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.039999999999957;5.029999999999935;3.0299999999999794],4.039999999999957,5.029999999999935,3.0299999999999794,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.283323,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.039999999999957;5.039999999999935;3.0299999999999794],4.039999999999957,5.039999999999935,3.0299999999999794,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.303344,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.039999999999957;5.039999999999935;3.039999999999979],4.039999999999957,5.039999999999935,3.039999999999979,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.323273,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.049999999999957;5.039999999999935;3.039999999999979],4.049999999999957,5.039999999999935,3.039999999999979,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.342417,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.049999999999957;5.049999999999935;3.039999999999979],4.049999999999957,5.049999999999935,3.039999999999979,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.36238,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.049999999999957;5.049999999999935;3.049999999999979],4.049999999999957,5.049999999999935,3.049999999999979,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.38248,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.059999999999957;5.049999999999935;3.049999999999979],4.059999999999957,5.049999999999935,3.049999999999979,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.402386,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.059999999999957;5.059999999999935;3.049999999999979],4.059999999999957,5.059999999999935,3.049999999999979,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.423471,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.059999999999957;5.059999999999935;3.0599999999999787],4.059999999999957,5.059999999999935,3.0599999999999787,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.443604,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.069999999999957;5.059999999999935;3.0599999999999787],4.069999999999957,5.059999999999935,3.0599999999999787,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.462468,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.069999999999957;5.069999999999935;3.0599999999999787],4.069999999999957,5.069999999999935,3.0599999999999787,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.482398,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.069999999999957;5.069999999999935;3.0699999999999785],4.069999999999957,5.069999999999935,3.0699999999999785,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.502378,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.0799999999999566;5.069999999999935;3.0699999999999785],4.0799999999999566,5.069999999999935,3.0699999999999785,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.523475,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.0799999999999566;5.079999999999934;3.0699999999999785],4.0799999999999566,5.079999999999934,3.0699999999999785,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.543399,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.0799999999999566;5.079999999999934;3.0799999999999783],4.0799999999999566,5.079999999999934,3.0799999999999783,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.563684,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.089999999999956;5.079999999999934;3.0799999999999783],4.089999999999956,5.079999999999934,3.0799999999999783,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.583378,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.089999999999956;5.089999999999934;3.0799999999999783],4.089999999999956,5.089999999999934,3.0799999999999783,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.603442,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.089999999999956;5.089999999999934;3.089999999999978],4.089999999999956,5.089999999999934,3.089999999999978,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.623542,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.099999999999956;5.089999999999934;3.089999999999978],4.099999999999956,5.089999999999934,3.089999999999978,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.643401,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.099999999999956;5.099999999999934;3.089999999999978],4.099999999999956,5.099999999999934,3.089999999999978,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.662933,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.099999999999956;5.099999999999934;3.099999999999978],4.099999999999956,5.099999999999934,3.099999999999978,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.683605,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.109999999999956;5.099999999999934;3.099999999999978],4.109999999999956,5.099999999999934,3.099999999999978,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.702452,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.109999999999956;5.109999999999934;3.099999999999978],4.109999999999956,5.109999999999934,3.099999999999978,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.722493,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.109999999999956;5.109999999999934;3.1099999999999777],4.109999999999956,5.109999999999934,3.1099999999999777,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.742622,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.119999999999956;5.109999999999934;3.1099999999999777],4.119999999999956,5.109999999999934,3.1099999999999777,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.762614,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.119999999999956;5.1199999999999335;3.1099999999999777],4.119999999999956,5.1199999999999335,3.1099999999999777,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.782669,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.119999999999956;5.1199999999999335;3.1199999999999775],4.119999999999956,5.1199999999999335,3.1199999999999775,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.802097,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.1299999999999555;5.1199999999999335;3.1199999999999775],4.1299999999999555,5.1199999999999335,3.1199999999999775,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.822624,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.1299999999999555;5.129999999999933;3.1199999999999775],4.1299999999999555,5.129999999999933,3.1199999999999775,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.842664,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.1299999999999555;5.129999999999933;3.1299999999999772],4.1299999999999555,5.129999999999933,3.1299999999999772,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.862718,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.139999999999955;5.129999999999933;3.1299999999999772],4.139999999999955,5.129999999999933,3.1299999999999772,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.882717,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.139999999999955;5.139999999999933;3.1299999999999772],4.139999999999955,5.139999999999933,3.1299999999999772,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.902547,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.139999999999955;5.139999999999933;3.139999999999977],4.139999999999955,5.139999999999933,3.139999999999977,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.923909,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.149999999999955;5.139999999999933;3.139999999999977],4.149999999999955,5.139999999999933,3.139999999999977,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.94214,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.149999999999955;5.149999999999933;3.139999999999977],4.149999999999955,5.149999999999933,3.139999999999977,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.962416,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.149999999999955;5.149999999999933;3.149999999999977],4.149999999999955,5.149999999999933,3.149999999999977,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
155.982654,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.159999999999955;5.149999999999933;3.149999999999977],4.159999999999955,5.149999999999933,3.149999999999977,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.00363,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.159999999999955;5.159999999999933;3.149999999999977],4.159999999999955,5.159999999999933,3.149999999999977,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.023776,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.159999999999955;5.159999999999933;3.1599999999999766],4.159999999999955,5.159999999999933,3.1599999999999766,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.042646,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.169999999999955;5.159999999999933;3.1599999999999766],4.169999999999955,5.159999999999933,3.1599999999999766,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.062672,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.169999999999955;5.169999999999932;3.1599999999999766],4.169999999999955,5.169999999999932,3.1599999999999766,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.082675,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.169999999999955;5.169999999999932;3.1699999999999764],4.169999999999955,5.169999999999932,3.1699999999999764,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.10274,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.179999999999954;5.169999999999932;3.1699999999999764],4.179999999999954,5.169999999999932,3.1699999999999764,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.122858,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.179999999999954;5.179999999999932;3.1699999999999764],4.179999999999954,5.179999999999932,3.1699999999999764,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.142942,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.179999999999954;5.179999999999932;3.179999999999976],4.179999999999954,5.179999999999932,3.179999999999976,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.163095,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.189999999999954;5.179999999999932;3.179999999999976],4.189999999999954,5.179999999999932,3.179999999999976,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.182736,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.189999999999954;5.189999999999932;3.179999999999976],4.189999999999954,5.189999999999932,3.179999999999976,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.201937,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.189999999999954;5.189999999999932;3.189999999999976],4.189999999999954,5.189999999999932,3.189999999999976,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.222651,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.199999999999954;5.189999999999932;3.189999999999976],4.199999999999954,5.189999999999932,3.189999999999976,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.242035,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.199999999999954;5.199999999999932;3.189999999999976],4.199999999999954,5.199999999999932,3.189999999999976,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.262004,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.199999999999954;5.199999999999932;3.1999999999999758],4.199999999999954,5.199999999999932,3.1999999999999758,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.282035,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.209999999999954;5.199999999999932;3.1999999999999758],4.209999999999954,5.199999999999932,3.1999999999999758,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.302049,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.209999999999954;5.209999999999932;3.1999999999999758],4.209999999999954,5.209999999999932,3.1999999999999758,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.322097,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.209999999999954;5.209999999999932;3.2099999999999755],4.209999999999954,5.209999999999932,3.2099999999999755,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.34215,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.219999999999954;5.209999999999932;3.2099999999999755],4.219999999999954,5.209999999999932,3.2099999999999755,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.362138,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.219999999999954;5.219999999999931;3.2099999999999755],4.219999999999954,5.219999999999931,3.2099999999999755,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.381988,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.219999999999954;5.219999999999931;3.2199999999999753],4.219999999999954,5.219999999999931,3.2199999999999753,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.402223,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.229999999999953;5.219999999999931;3.2199999999999753],4.229999999999953,5.219999999999931,3.2199999999999753,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.422912,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.229999999999953;5.229999999999931;3.2199999999999753],4.229999999999953,5.229999999999931,3.2199999999999753,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
156.442781,"FMSInfo",null,33,null,true,null,null,null,null,null,"RobotPreferences",null,null,null,null,false,null,null,null,"Command",null,null,null,0,0,"TestBed1",1500,1500,[4.229999999999953;5.229999999999931;3.229999999999975],4.229999999999953,5.229999999999931,3.229999999999975,3,null,null,null,"Command",null,null,null,null,null,null,"Command",null,null,null
